state,county,cz,czname,kfr_pooled_pooled_p25,kfr_pooled_pooled_p25_se,jail_pooled_pooled_p25,jail_pooled_pooled_p25_se,pooled_pooled_count,kfr_black_pooled_p25,kfr_black_pooled_p25_se,kfr_hisp_pooled_p25,kfr_hisp_pooled_p25_se,kfr_white_pooled_p25,kfr_white_pooled_p25_se,jail_black_pooled_p25,jail_black_pooled_p25_se,jail_hisp_pooled_p25,jail_hisp_pooled_p25_se,jail_white_pooled_p25,jail_white_pooled_p25_se,white_pooled_count,black_pooled_count,hisp_pooled_count,kfr_pooled_female_p25,kfr_pooled_female_p25_se,kfr_pooled_male_p25,kfr_pooled_male_p25_se,jail_pooled_female_p25,jail_pooled_female_p25_se,jail_pooled_male_p25,jail_pooled_male_p25_se,pooled_male_count,pooled_female_count,kfr_black_female_p25,kfr_black_female_p25_se,kfr_hisp_female_p25,kfr_hisp_female_p25_se,kfr_white_female_p25,kfr_white_female_p25_se,kfr_black_male_p25,kfr_black_male_p25_se,kfr_hisp_male_p25,kfr_hisp_male_p25_se,kfr_white_male_p25,kfr_white_male_p25_se,jail_black_female_p25,jail_black_female_p25_se,jail_hisp_female_p25,jail_hisp_female_p25_se,jail_white_female_p25,jail_white_female_p25_se,jail_black_male_p25,jail_black_male_p25_se,jail_hisp_male_p25,jail_hisp_male_p25_se,jail_white_male_p25,jail_white_male_p25_se,white_male_count,black_male_count,hisp_male_count,white_female_count,black_female_count,hisp_female_count
1,87,9800,Auburn,.3151837,.005558861,.028751468,.0049559069,4974.1001,.31197444,.0053150514,.38301012,.05326613,.37776414,.022524647,.03018254,.0050302413,.00096632837,.016390117,.0212691,.014444055,330.15939,4553.4624,41.378395,.33366525,.0075997668,.29644075,.0079584112,.0047456264,.0022308051,.058957092,.010881372,2479.9939,2491.4531,.32680678,.0071865851,,,.41825321,.030388827,.29517427,.0085451137,,,.33296162,.033162463,.004996533,.0024550569,,,.0074120401,.0083377752,.062208004,.011253459,,,.040979221,.030519828,152.26346,2303.3638,,180.32964,2253.9661,
1,89,6000,Huntsville,.36340868,.0026570454,.034139868,.0023440048,27732.402,.31219271,.0034971475,.39075786,.01590438,.40625536,.0039586429,.054139592,.0042497138,.00054885354,.0013574816,.022874128,.0024294595,14523.463,11750.439,689.33057,.38348299,.0037549473,.34410474,.0038322606,.0062147584,.0013537955,.065285571,.0045645102,14005.432,13725.922,.33320689,.0046641696,.40315858,.022591086,.42458144,.0055128005,.28924134,.0052924729,.3780086,.02176108,.38747519,.0054475749,.0073518404,.0016228196,-.00051502348,.00086665637,.0056609693,.0015395159,.11200602,.0090391319,.00363247,.0020877575,.041787989,.0050008586,7272.5913,5973.1284,376.55624,7251.7305,5774.8516,315.94421
1,91,10802,Demopolis,.37045205,.0070389397,.017205138,.004067231,3984.1697,.33874333,.0077833473,,,.47121078,.017688649,.016593328,.0036293168,,,.01831292,.010392537,729.72662,3355.3613,,.37145463,.0096696187,.36934206,.010689088,.0021917741,.0015011895,.034536846,.0094180051,2004.1647,1978.8563,.33598608,.0087450864,,,.47534782,.02389225,.34221396,.011708726,,,.46763343,.025609139,-.00048412816,.00051629962,,,.014871541,.012587111,.037985578,.0097491704,,,.020688675,.015343458,365.4624,1664.8424,,363.27512,1686.7747,
1,93,10600,Jasper,.39463562,.0076805567,.011958894,.0036645439,4273.8911,.39504176,.046897713,.44705406,.054597035,.40683869,.0081570148,.011034274,.0090406472,.058475088,.05824174,.01159713,.0036122305,3883.4558,171.47687,111.68132,.4099263,.011348564,.38058171,.010448135,.0053175529,.0030870792,.018718151,.005385275,2219.1301,2054.3818,.41377699,.069740713,,,.41857091,.011794101,.38056076,.052322209,,,.39584535,.011345518,,,,,.0057101636,.0025345872,-.00028574042,.023890655,,,.01745029,.0053226631,1977.4248,99.020126,,1904.7312,70.884903,
1,95,6100,Gadsden,.38712749,.0042299586,.022106096,.0026893679,11631.736,.30913484,.019811353,.36306435,.015954545,.40200943,.0046676281,.040845588,.022454685,.016911542,.0084209163,.021060597,.0028580837,9744.7227,334.67371,1378.8024,.39563319,.0058293007,.37822062,.0059131831,.0086253053,.002282508,.036496002,.0048891646,5970.3726,5661.7324,.3166689,.028166549,.37941325,.022957075,.40877998,.0066220071,.30735725,.028495418,.3455421,.022288384,.39526489,.0066966712,-.0025127253,.0045152749,.0024427664,.003988774,.0091704279,.0024891009,.098579496,.049204003,.032809097,.017636044,.03384915,.0052527157,4940.145,202.08217,790.71283,4802.8223,135.15253,598.18488
1,97,11001,Mobile,.35896039,.0017047642,.030182857,.0014196887,64760.055,.31246668,.0018995799,.40090469,.013220567,.42586941,.0030838547,.041359738,.0021903338,.012309258,.005021926,.016082855,.0017075409,24208.801,37166.578,929.76971,.3684068,.0023745892,.34898615,.0024459853,.0039976095,.00060152309,.061419807,.0029905031,32760.805,31997.352,.32330504,.0024518934,.39546391,.017594581,.431759,.0043620234,.30127484,.0029295331,.40796691,.020178774,.42019707,.0043370682,.0045403852,.00085603906,-.00035040721,.0012168133,.0041091479,.00098479458,.087777153,.0047221906,.024028545,.011093846,.028807631,.0032259724,12362.178,18714.977,447.98328,11845.215,18445.078,481.31647
1,99,11002,Atmore,.36833104,.008609389,.018446466,.0057239607,3598.8337,.33805245,.0098533584,,,.43303195,.015814094,.022448773,.0072952188,,,.014277174,.008087907,1103.5498,2738.9321,,.35141861,.011254948,.38407367,.013140701,.0043525156,.0034299109,.033092238,.010969415,1779.2018,1819.8119,.32303658,.010881682,,,.41647506,.022127882,.35337976,.015597533,,,.44890389,.022389038,.0041007549,.0039442973,,,.0076183709,.0083037335,.045809578,.012325233,,,.020577898,.013467651,556.79535,1375.4113,,547.69305,1363.775,
1,101,11101,Montgomery,.32733279,.001988729,.038189784,.0020943636,34069.777,.30402505,.0020669613,.38794288,.016730802,.42272431,.0049521546,.043022767,.0023728085,.036622304,.012372343,.020881517,.0030851546,6415.853,27205.078,406.28656,.34472075,.0027161958,.30991974,.0028663406,.0032451854,.00066073082,.081723832,.004215165,17095.795,16967.965,.31911021,.002671256,.3641535,.022630611,.43891874,.0071156123,.28755823,.0031833216,.40937912,.024769703,.40553316,.0070630214,.0025178918,.0007231023,.0060432176,.0040240567,.0048680133,.0019645565,.094526783,.0051345769,.064776473,.027649309,.037917022,.0060215234,3223.3137,13647.644,212.76959,3190.9885,13544.803,193.6962
1,103,6000,Huntsville,.36942601,.0037947865,.029585253,.0030663009,11912.76,.29664123,.006370801,.37785822,.018941591,.40730438,.0050138528,.071630165,.0097084008,.0084415646,.0042213234,.015212707,.0025414734,7903.936,2908.7683,789.15698,.38059589,.0054609063,.36005828,.0053366502,.004578874,.0014617401,.054377541,.0058387751,6221.7793,5688.458,.30093643,.0076304204,.40338674,.024352761,.4186042,.0073528732,.29288164,.010222212,.34651244,.027097557,.39753184,.006898731,.0076158736,.0044620833,.00056707149,.0020437862,.0028673373,.0012768622,.1433028,.01895749,.030555138,.019706113,.026749954,.0045146463,4217.8267,1428.4713,397.46014,3684.564,1479.0242,389.40881
1,105,10801,Tuscaloosa,.33660656,.0074503724,.022606874,.0057789404,3056.6516,.31997269,.0076001319,,,.46455061,.025705103,.025624435,.0073224567,,,.014002936,.012838848,368.24347,2663.5947,,.35846692,.010207119,.31473142,.010645035,-.0016879562,.0010908896,.04967843,.013854522,1502.3252,1554.5315,.33844513,.010454023,,,.49370113,.035418078,.30216983,.012186268,,,.44084138,.035309128,-.0029483379,.0017229933,,,-.0019307622,.0052411277,.052249391,.016518624,,,.028462961,.027369414,173.21474,1328.3376,,195.68831,1335.9445,
1,107,10501,Columbus,.36965418,.0070207166,.013777658,.0036510911,3990.6941,.32915971,.0075195925,,,.47897026,.016482078,.017187292,.003870717,,,.009519428,.0063233175,1072.4316,2837.3352,,.36592796,.0096764695,.37445256,.010738292,.0031366125,.002262864,.030736685,.0081336685,1946.665,2043.3469,.31945696,.0086873639,,,.45962515,.023500877,.3394655,.012459412,,,.49352497,.02279097,.0003690499,.0014335358,,,.0078621209,.0084928293,.040311944,.012487563,,,.009182143,.0086766053,533.58356,1401.2905,,539.71863,1431.6649,
1,109,11102,Troy,.36580148,.0058622467,.031929813,.0052223974,5022.376,.31875595,.0063987598,.35559565,.04981127,.45337614,.011751506,.040917262,.0076982328,.030070914,.041133128,.013985752,.0056612971,1771.7571,3048.6965,94.842789,.36857182,.0082176402,.36362913,.0084547605,.0025601264,.0016354321,.060828947,.010151893,2577.8616,2445.0146,.32751921,.0088642836,,,.44935739,.016992187,.31106141,.010271826,,,.45587957,.015864423,.00067705364,.0013446693,,,.0058689127,.0043436741,.089499027,.016711848,,,.020279635,.0087709986,937.66583,1564.3667,,830.6109,1482.5879,
1,111,9600,LaGrange,.37275833,.0075039468,.027786372,.0062491791,3707.0947,.30904874,.010110008,,,.41710907,.010635783,.045605805,.012109748,,,.018268842,.0061968016,2230.8057,1422.1256,,.3940326,.011240861,.35588202,.010541416,.0068363221,.0035611782,.05017823,.011117856,1874.5769,1834.4148,.33152485,.014157771,,,.44163972,.015519417,.28170684,.015891206,,,.3975333,.014555023,.0059344666,.0053027817,,,.0059491317,.0033010158,.10101755,.029077407,,,.029176131,.01108636,1119.8389,725.20483,,1112.665,695.61609,
1,113,9701,Columbus,.331193,.0037467915,.044859175,.0044017527,8943.9785,.31213492,.0048761317,.40248805,.025122553,.36668628,.0069155772,.053687412,.0065304954,.055771265,.027143154,.030984433,.0057419934,3495.2097,5083.6792,193.37099,.34463713,.0052392092,.31879723,.0052457782,.0064460961,.0019766628,.08451578,.0081577152,4622.1563,4321.2412,.32497391,.0065335771,.44939622,.037154917,.37796256,.0098578017,.29942057,.0073861275,.35748738,.034020286,.35602298,.0095112035,.0028770403,.0017556997,.006303201,.0074322913,.010263281,.0038721713,.10865109,.013183577,.11487502,.049518641,.051091649,.01017077,1794.7047,2610.2041,116.81937,1701.4929,2473.092,77.455017
1,115,10700,Birmingham,.39964822,.005277893,.018427383,.0032207,8161.9541,.3176772,.011911075,.34736586,.035069723,.42024302,.0059153158,.062933207,.017190982,-.0055378177,.0053184438,.014405357,.0029646272,6821.7349,1083.4427,124.6543,.40904278,.0074364925,.39034265,.00742443,.0054421811,.0021571238,.03192031,.006063283,4212.4238,3949.8914,.33806753,.015031604,.39596048,.053229343,.42638114,.0084446529,.29146346,.018395992,.30322254,.052290402,.4141359,.0082557881,-.00031317954,.0014438379,-.000094631505,.0082456162,.0064247716,.002589145,.14962809,.039420251,.0075092693,.018726163,.022086691,.0051615471,3531.0444,533.24774,60.947407,3290.8657,547.83936,63.439823
1,117,10700,Birmingham,.41377839,.0047623031,.029622365,.0036513007,9200.7656,.343528,.010734416,.42365852,.027897252,.43709463,.0054781116,.052383762,.010416395,.027606154,.014546525,.024713619,.0038176931,7104.5522,1587.7745,318.69855,.42807317,.0068440386,.40030816,.006704689,.011277581,.00374608,.048381899,.0064816573,4775.2368,4424.937,.36233467,.013959181,.41580477,.040481318,.44984725,.007781974,.32878786,.016209785,.42964184,.040181346,.42427069,.0076537817,.011176379,.0056033195,.0014711096,.0025756271,.01208075,.0040017148,.10085665,.019722776,.057213593,.040668558,.037229858,.0065493071,3722.4009,831.85492,168.0977,3383.6179,759.00714,147.9464
1,119,10802,Demopolis,.34428778,.0074803215,.026894433,.0068784426,3715.334,.33222148,.0076194773,,,.47398072,.036644559,.028465355,.0069217891,,,.0059312386,.011178943,306.81125,3236.6638,,.33563712,.010412565,.35057196,.011700569,-.0011765145,.0011287865,.05235501,.013421884,1878.5999,1838.4758,.32185143,.0094127441,,,.42282698,.046927605,.3406961,.012228116,,,.56981754,.054189961,.00033074501,.0016329841,,,-.00033393831,.0089871204,.058428802,.015324055,,,-.0066323206,.010985341,145.05791,1635.0016,,160.30502,1601.1456,
1,121,9500,Talladega,.35622436,.0036367858,.031609647,.0032551687,12668.362,.33181059,.0045551942,.38886929,.030695546,.39209899,.00578532,.038385093,.0045725754,-.0075586624,.0046337051,.024768764,.0040825717,5846.6362,6474.5039,125.66595,.3633796,.0046841833,.34868461,.0052236621,.0077357562,.0021318987,.057913914,.0063447133,6429.7158,6236.9644,.3353191,.0058273817,.38846052,.04108509,.4019818,.0083544012,.32760018,.0078020729,.38511351,.050177965,.3836787,.0079716463,.004614396,.0014403448,.0032893857,.0095872432,.010560554,.003143002,.07969477,.010073221,-.0050532469,.013456525,.03930977,.0068613077,3016.9397,3225.7952,71.33828,2829.3528,3247.4922,56.787739
1,123,9500,Talladega,.3650265,.0052071242,.024581661,.0039358488,6257.7715,.31405139,.006515794,.31715414,.040702052,.41621837,.0078918384,.045609754,.0076814573,.039870586,.032164082,.0094909556,.0030199529,3223.4849,3048.6152,68.518105,.36904803,.0073109046,.36098427,.0074150874,.0021736098,.0010772611,.049791463,.0082842875,3207.3923,3050.634,.3156139,.0081017939,.25311229,.068637691,.41993088,.011534665,.31027177,.010607936,.35890046,.054904059,.41187155,.010838138,.0022721665,.0022906414,,,.0021505426,.0015737934,.1018731,.018233186,.054988649,.06714762,.018307233,.0054488271,1705.7848,1519.7277,45.729332,1517.4978,1529.369,23.7255
1,125,10801,Tuscaloosa,.35644168,.0030215662,.027525434,.0024774121,19993.424,.310718,.0032219721,.36725718,.023576332,.43926692,.0053212265,.03735064,.0033274994,-.00060279091,.002544624,.013013819,.0024626565,7615.6953,11472.838,391.8223,.37312284,.0042351359,.34092599,.004029314,.0027858578,.00068883685,.055369478,.0047605676,10325.293,9664.9922,.32518443,.0043147346,.35558832,.033289749,.45262587,.0075595677,.29625547,.0048821396,.37100956,.03186506,.42706257,.0073873815,.0024718901,.0011548103,-.0020336141,.0034858007,.0037511804,.0019639514,.07887464,.0073030456,.0058104666,.0070081521,.022027109,.0045349426,3984.8098,5801.5708,224.0318,3632.7178,5672.3545,169.70424
1,127,10600,Jasper,.37566268,.004803346,.01697943,.0027789329,9327.2041,.30184701,.011768105,.48383713,.045619998,.39636269,.0055575273,.052453402,.015060864,-.0074141184,.0086514149,.011292992,.0022123596,7894.0645,1034.153,145.65073,.38047194,.0064595179,.37053689,.0070835077,.0018123849,.00080576394,.033219583,.006082389,4709.377,4617.0347,.2969422,.01333779,.39222324,.05327256,.39983279,.0076846215,.31050187,.019360857,.58706921,.067558736,.39215499,.0081492215,.0051594074,.0056614769,.0039826375,.014621765,.00082534534,.00045372883,.10177787,.030868437,,,.022323783,.0047695469,3944.772,505.10962,76.680618,3944.6494,526.99457,70.036697
1,129,11001,Mobile,.41849449,.010569905,.017598644,.0062517282,2959.3025,.34190145,.013428414,,,.47645327,.016409345,.024555404,.01048902,,,.011534927,.0073348042,1369.923,1196.907,,.39744425,.01387154,.4375357,.015583256,.0033755202,.0031361554,.031848155,.012687115,1485.5918,1471.7834,.32652494,.015872674,,,.44223237,.021523168,.35694855,.022047333,,,.51319027,.024257476,-.0028163919,.0015717729,,,.0063253497,.0062309704,.054741554,.023618275,,,.017857783,.012480417,668.55518,593.99127,,698.95801,601.17639,
1,131,11001,Mobile,.3492828,.0078270743,.015689397,.005208347,3067.6301,.33267236,.0081070149,,,.42244208,.029654132,.012472003,.0042709848,,,.0029586484,.0046421904,243.20694,2990.1406,,.34722462,.01082597,.35071674,.012332157,-.00048955058,.0010728796,.03268424,.010676499,1514.5735,1552.5521,.32247856,.0098507758,,,.43452448,.043032963,.34580383,.01323995,,,.41668463,.041014712,-.0016770152,.0011926831,,,.0053836466,.013191319,.031695247,.013023241,,,.0038943447,.0067003476,129.00774,1482.3452,,114.29809,1506.5028,
1,133,10600,Jasper,.38814789,.0074392385,.019895431,.0045921425,3878.0425,,,.31276846,.068484858,.40459687,.0080009624,,,,,.019992268,.0043925988,3655.0603,,77.912872,.39615127,.010778936,.38169947,.010151934,.0073423409,.003427061,.030810552,.007320486,1977.5787,1901.1639,,,,,.41359535,.011723606,,,,,.398224,.010987793,,,,,.0063052136,.0027988462,,,,,.032155178,.0084571317,1862.4801,,,1793.8456,,
2,13,34101,Sand Point,.34843248,.026339101,.024114165,.023080522,292.00562,,,,,.45599553,.097104736,,,,,-.05108818,.045458984,16.941231,,,.37430292,.033961248,.32942331,.044619519,.011408186,.0204127,.059254255,.059605815,119.84325,170.27287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16,34114,Unalaska,.34952685,.028789807,.016822906,.019807676,478.30692,,,,,.34052959,.13493787,,,,,.016878922,.082712114,46.604511,,,.35703191,.03974228,.34084392,.043408576,-.010130547,.013150307,.044930328,.048398122,231.05629,243.04753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20,34102,Anchorage,.39022613,.0028159621,.027171804,.0022358135,25428.211,.34687418,.0081758853,.39181769,.0083487621,.42571709,.0041428991,.050411675,.0080549978,.018626187,.0046461327,.020424377,.002458161,11624.245,2529.5916,3059.9014,.40761811,.0040367423,.37331441,.0040105903,.007109263,.0013605125,.048426598,.0040157391,12708.454,12725.801,.36304602,.010707728,.4003391,.011228863,.44379148,.0059838924,.33157402,.012261448,.38270199,.012181859,.40683311,.0058780494,.010721199,.0044028396,.0037701018,.0014112213,.004924526,.0016476363,.089326575,.014560249,.036807552,.0090179807,.037157454,.0050391434,5834.7856,1226.3981,1494.3152,5791.1582,1306.1445,1561.9229
2,50,34112,Bethel,.24522647,.009224657,.030493628,.0079389503,5130.2993,,,,,.47909638,.065971859,,,,,-.0088615604,.019097118,95.114799,,,.26977131,.012926965,.2192062,.01290301,.014549782,.0070356322,.042203281,.014213849,2769.7803,2360.458,,,,,.49859393,.097656503,,,,,.45429417,.085872054,,,,,.071469396,.0567532,,,,,-.0023951093,.028751565,61.377544,,,37.567139,,
2,60,34104,Bristol Bay,.30094439,.06028527,.1598901,.072106376,154.53957,,,,,.36917078,.095798254,,,,,.0079473499,.057112202,55.186462,,,.3495096,.078125127,.32201573,.086165749,-.030675227,.034687873,,,88.921295,66.041939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,68,34115,Fairbanks,.31032866,.075335257,-.0054622609,.019357651,52.301735,,,,,.32966906,.083250076,,,,,.039439883,.073166668,42.085033,,,.30985481,.087590657,.3365306,.12821411,-.00024107167,.019600121,.018914687,.078175791,20.559687,33.548866,,,,,.35989517,.11241727,,,,,.32459179,.13493538,,,,,.027930541,.065628439,,,,,-.023598263,.028595528,15.950052,,,26.950096,,
2,70,34107,Dillingham,.30598083,.02057454,.033967521,.020030165,1288.012,,,,,.57127839,.080582857,,,,,-.086427025,.036034726,77.72126,,,.34640414,.028588686,.27907893,.030883363,.014821448,.018674824,.03185134,.02899169,622.49896,679.92639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90,34115,Fairbanks,.39939216,.0048704701,.023567058,.0035381259,8737.792,.33260447,.010771102,.39686838,.01721264,.4406462,.0065024416,.059957147,.012351955,.0099085486,.0053966395,.016937127,.0034545041,5159.2397,1067.665,579.11194,.40345559,.0069363094,.39547899,.0069004409,.0053976174,.0022320384,.040887624,.006299776,4472.0464,4266.5093,.36705258,.015084961,.40986836,.025009727,.44271898,.0093356427,.29937559,.015803592,.3792336,.023488021,.44197115,.0092752846,.012746944,.0065545896,.0017251367,.0022293814,.0047700414,.0023702146,.11340169,.02629561,.014673777,.0092798732,.027920924,.006716934,2684.0352,504.55432,270.85623,2474.6184,565.33197,310.29156
2,100,34109,Juneau,.4371523,.049588032,-.058912486,.019591291,321.32596,,,,,.45490724,.051698379,,,,,-.041107275,.021440279,257.70447,,,.40121099,.060323924,.55679941,.079740606,.0070267548,.027873179,-.074928917,.038075011,170.20363,154.88213,,,,,.41387233,.066838756,,,,,.57271993,.076768391,,,,,.031140095,.043748442,,,,,,,150.3732,,,112.95818,,
2,105,34109,Juneau,.23737538,.034564596,.077706262,.039136607,329.70334,,,,,.31444073,.06071277,,,,,-.012314669,.024014544,86.169144,,,.24330136,.052545909,.23508063,.048704192,.13579853,.035488237,.01982048,.034438528,183.65509,147.92827,,,,,.38450611,.10285692,,,,,.28560811,.078102835,,,,,.037782446,.062090378,,,,,-.043523159,.039708581,66.399261,,,26.721859,,
